catalogue_ticker,company_name,catalogue_country,catalogue_exchange_hint,catalogue_is_us_listed,resolution_status,resolution_note,exchange_code,mic,symbol,symbol_format,security_kind,listing_country,currency,figi,share_class_figi,isin,is_primary,is_us,confidence,source
PWR,Quanta Services Inc,US,NYSE,true,resolved,matched US directory as PWR,US,XNYS,PWR,us,ordinary,US,USD,BBG000BBL8V7,BBG001S5VH85,,true,true,0.95,finnhub_directory
PYPL,PayPal Holdings Inc,US,,true,resolved,matched US directory as PYPL,US,XNAS,PYPL,us,ordinary,US,USD,BBG0077VNXV6,BBG0077VNXW5,,true,true,0.95,finnhub_directory
Q,Qnity Electronics Inc,US,NYSE,true,resolved,matched US directory as Q,US,XNYS,Q,us,ordinary,US,USD,BBG01TRL73S5,BBG01TRL7564,,true,true,0.95,finnhub_directory
QBEI.F,QBE Insurance Group Limited,US,OTCPK,false,resolved,resolved by name search to QBEIF on US,US,XNYS,QBEIF,us,ordinary,US,USD,BBG000DLY965,BBG001S5PVX3,,true,true,0.7,openfigi
QBEI_F,QBE Insurance Group Limited,,,false,resolved,resolved by name search to QBEAU L 12/30/04 ** on null,US,OOTC,QBEIF,us,ordinary,US,USD,BBG000DLY965,BBG001S5PVX3,,true,true,0.7,finnhub_directory
QCOM,Qualcomm Incorporated,US,NASDAQGS,true,resolved,matched US directory as QCOM,US,XNAS,QCOM,us,ordinary,US,USD,BBG000CGC1X8,BBG001S6VS70,,true,true,0.95,finnhub_directory
QLYS,Qualys Inc,US,NASDAQGS,true,resolved,matched US directory as QLYS,US,XNAS,QLYS,us,ordinary,US,USD,BBG000HT5G06,BBG001SYH860,,true,true,0.95,finnhub_directory
QQ.,Qinetiq Group PLC,GB,LSE,false,resolved,resolved by name search to QQ/ on LN,LN,XLON,QQ/,suffixed,ordinary,GB,GBP,BBG000HF5083,BBG001SHP0T0,,true,false,0.7,openfigi
QQ.,Qinetiq Group PLC,GB,LSE,false,resolved,resolved by name search to QQ/ on LN,US,OOTC,QNTQF,us,ordinary,US,USD,BBG000R486Y2,BBG001SHP0T0,,false,true,0.7,finnhub_directory
QTWO,Q2 Holdings,US,NYSE,true,resolved,matched US directory as QTWO,US,XNYS,QTWO,us,ordinary,US,USD,BBG005ZVK9P2,BBG005ZVK9Q1,,true,true,0.95,finnhub_directory
R3NK,RENK Group AG,CH,SWX,false,resolved,,SW,XSWX,R3NK,suffixed,ordinary,CH,CHF,BBG01NT2YB73,BBG01DMTTSX3,,true,false,0.95,openfigi
R3NK,RENK Group AG,CH,SWX,false,resolved,,US,OOTC,RNKGF,us,ordinary,US,USD,BBG01MMSXR35,BBG01DMTTSX3,,false,true,0.9,finnhub_directory
R3NK,RENK Group AG,CH,SWX,false,resolved,,US,OOTC,RKGRY,us,adr,US,USD,BBG01Y787Q95,BBG01Y787RC9,,false,true,0.75,finnhub_directory
RACE,Ferrari NV,IT,NYSE,true,resolved,matched US directory as RACE,US,XNYS,RACE,us,ordinary,US,USD,BBG009PH3Q86,BBG009PH3Q95,,true,true,0.95,finnhub_directory
RAMP,Liveramp Holdings Inc,US,NYSE,true,resolved,matched US directory as RAMP,US,XNYS,RAMP,us,ordinary,US,USD,BBG000BB4HM6,BBG001S5NCJ3,,true,true,0.95,finnhub_directory
RBA,RB Global Inc,US,NYSE,true,resolved,matched US directory as RBA,US,XNYS,RBA,us,ordinary,US,USD,BBG000C1DF05,BBG001SBQWW8,,true,true,0.95,finnhub_directory
RBC,RBC Bearings Incorporated,US,NYSE,true,resolved,matched US directory as RBC,US,XNYS,RBC,us,ordinary,US,USD,BBG000GMGNB3,BBG001SNYTV1,,true,true,0.95,finnhub_directory
RCL,Royal Caribbean Cruises Ltd,US,NYSE,true,resolved,matched US directory as RCL,US,XNYS,RCL,us,ordinary,US,USD,BBG000BB5792,BBG001S5RMJ7,,true,true,0.95,finnhub_directory
RDDT,Reddit Inc,US,NYSE,true,resolved,matched US directory as RDDT,US,XNYS,RDDT,us,ordinary,US,USD,BBG005K1D4S0,BBG015RGX648,,true,true,0.95,finnhub_directory
REG,Regency Centers Corporation,US,NASDAQGS,true,resolved,matched US directory as REG,US,XNAS,REG,us,other,US,USD,BBG000BL46Q4,BBG001S7H752,,true,true,0.95,finnhub_directory
REGN,Regeneron Pharmaceuticals Inc,US,NASDAQGS,true,resolved,matched US directory as REGN,US,XNAS,REGN,us,ordinary,US,USD,BBG000C734W3,BBG001S6PX49,,true,true,0.95,finnhub_directory
RELY,Remitly Global Inc,US,NASDAQGS,true,resolved,matched US directory as RELY,US,XNAS,RELY,us,ordinary,US,USD,BBG012C7JST2,BBG012C7JTN6,,true,true,0.95,finnhub_directory
RF,Regions Financial Corporation,US,NYSE,true,resolved,matched US directory as RF,US,XNYS,RF,us,ordinary,US,USD,BBG000Q3JN03,BBG001SM4KY2,,true,true,0.95,finnhub_directory
RGA,Reinsurance Group of America,US,NYSE,true,resolved,matched US directory as RGA,US,XNYS,RGA,us,ordinary,US,USD,BBG000BDLCQ0,BBG001S6P9Q8,,true,true,0.95,finnhub_directory
RGLD,Royal Gold Inc,US,NASDAQGS,true,resolved,matched US directory as RGLD,US,XNAS,RGLD,us,ordinary,US,USD,BBG000BS5170,BBG001S5VNX4,,true,true,0.95,finnhub_directory
RGRN.F,Regis Resources Ltd,US,OTCPK,false,resolved,resolved by name search to RGRNF on US,US,XNYS,RGRNF,us,ordinary,US,USD,BBG000BD2B10,BBG001S5W7J4,,true,true,0.7,finnhub_directory
RHM,Rheinmetall AG,CH,SWX,false,resolved,,SW,XSWX,RHM,suffixed,ordinary,CH,CHF,BBG006TLTL19,BBG001S699S4,,true,false,0.95,openfigi
RHM,Rheinmetall AG,CH,SWX,false,resolved,,US,OOTC,RNMBF,us,ordinary,US,USD,BBG000BWT790,BBG001S699S4,,false,true,0.9,finnhub_directory
RJET,Republic Airways Holdings Inc,US,NASDAQGS,true,resolved,matched US directory as RJET,US,XNAS,RJET,us,ordinary,US,USD,BBG00LFWMKM3,BBG00LFWMLC2,,true,true,0.95,finnhub_directory
RJF,Raymond James Financial Inc,US,NYSE,true,resolved,matched US directory as RJF,US,XNYS,RJF,us,ordinary,US,USD,BBG000BS73J1,BBG001S5VQ03,,true,true,0.95,finnhub_directory
RL,Ralph Lauren Corp Class A,US,NYSE,true,resolved,matched US directory as RL,US,XNYS,RL,us,ordinary,US,USD,BBG000BS0ZF1,BBG001S9TL45,,true,true,0.95,finnhub_directory
RMBS,Rambus Inc,US,NASDAQGS,true,resolved,matched US directory as RMBS,US,XNAS,RMBS,us,ordinary,US,USD,BBG000BR32C6,BBG001S7RF80,,true,true,0.95,finnhub_directory
RMD,ResMed Inc,US,NYSE,true,resolved,matched US directory as RMD,US,XNYS,RMD,us,ordinary,US,USD,BBG000L4M7F1,BBG001SBGRC2,,true,true,0.95,finnhub_directory
RMLR.F,Ramelius Resources Ltd,US,OTCPK,false,resolved,resolved by name search to RMLRF on US,US,XNYS,RMLRF,us,ordinary,US,USD,BBG000R52CF3,BBG001SGXQ07,,true,true,0.7,finnhub_directory
RMS,Hermes International SCA,FR,ENXTPA,false,resolved,,FP,XPAR,RMS,suffixed,ordinary,FR,EUR,BBG000BDYY97,BBG001S7CH28,,true,false,0.95,openfigi
RMS,Hermes International SCA,FR,ENXTPA,false,resolved,,US,OOTC,HESAF,us,ordinary,US,USD,BBG000BTJD31,BBG001S7CH28,,false,true,0.9,finnhub_directory
RMS,Hermes International SCA,FR,ENXTPA,false,resolved,,US,OOTC,HESAY,us,adr,US,USD,BBG000PS06W1,BBG001T3TVS9,,false,true,0.75,finnhub_directory
RMV,Rightmove PLC,GB,LSE,false,resolved,,LN,XLON,RMV,suffixed,ordinary,GB,GBP,BBG000DD5X08,BBG001SKHV14,,true,false,0.95,openfigi
RMV,Rightmove PLC,GB,LSE,false,resolved,,US,OOTC,RTMVF,us,ordinary,US,USD,BBG000Q0XMR6,BBG001SKHV14,,false,true,0.9,finnhub_directory
RMV,Rightmove PLC,GB,LSE,false,resolved,,US,OOTC,RMVEY,us,adr,US,USD,BBG021MGFBS4,BBG021MGFD37,,false,true,0.75,finnhub_directory
RNR,Renaissancere Holdings Ltd,BM,NYSE,true,resolved,matched US directory as RNR,US,XNYS,RNR,us,ordinary,US,USD,BBG000BFVZ83,BBG001S6T1Z1,,true,true,0.95,finnhub_directory
ROAD,Construction Partners Inc,US,NASDAQGS,true,resolved,matched US directory as ROAD,US,XNAS,ROAD,us,ordinary,US,USD,BBG00KK0CFX9,BBG00KK0CFZ7,,true,true,0.95,finnhub_directory
ROCKA,Rockwool International A,DK,CPSE,false,resolved,"likely renamed: catalogue says ""Rockwool International A"", venue says ""ROCKWOOL A/S-A SHS""",DC,XCSE,ROCKA,suffixed,ordinary,DK,DKK,BBG000BQNGS8,BBG001SB5NT5,,true,false,0.6,openfigi
ROCKA,Rockwool International A,DK,CPSE,false,resolved,"likely renamed: catalogue says ""Rockwool International A"", venue says ""ROCKWOOL A/S-A SHS""",US,OOTC,RKWAF,us,ordinary,US,USD,BBG000C0X561,BBG001SB5NT5,,false,true,0.6,finnhub_directory
ROK,Rockwell Automation Inc,US,NYSE,true,resolved,matched US directory as ROK,US,XNYS,ROK,us,ordinary,US,USD,BBG000BBCDZ2,BBG001S5VRF5,,true,true,0.95,finnhub_directory
ROKU,Roku Inc,US,NASDAQGS,true,resolved,matched US directory as ROKU,US,XNAS,ROKU,us,ordinary,US,USD,BBG001ZZPQJ6,BBG001ZZPQM2,,true,true,0.95,finnhub_directory
ROL,Rollins Inc,US,NYSE,true,resolved,matched US directory as ROL,US,XNYS,ROL,us,ordinary,US,USD,BBG000BSBBP1,BBG001S5VRG4,,true,true,0.95,finnhub_directory
ROP,Roper Technologies Inc,US,NASDAQGS,true,resolved,matched US directory as ROP,US,XNAS,ROP,us,ordinary,US,USD,BBG000F1ZSN5,BBG001S9B362,,true,true,0.95,finnhub_directory
ROR,Rotork PLC,GB,LSE,false,resolved,,LN,XLON,ROR,suffixed,ordinary,GB,GBP,BBG000BDZHT1,BBG001S63410,,true,false,0.95,openfigi
ROR,Rotork PLC,GB,LSE,false,resolved,,US,OOTC,RTOXF,us,ordinary,US,USD,BBG000BX7X04,BBG001S63410,,false,true,0.9,finnhub_directory
ROST,Ross Stores Inc,US,NASDAQGS,true,resolved,matched US directory as ROST,US,XNAS,ROST,us,ordinary,US,USD,BBG000BSBZH7,BBG001S5VRS1,,true,true,0.95,finnhub_directory
RPYT.F,Reply SpA,US,OTCPK,false,resolved,resolved by name search to RPYTF on US,US,XNYS,RPYTF,us,ordinary,US,USD,BBG00NZTQZG4,BBG001SF3ZQ4,,true,true,0.7,finnhub_directory
RR.,Rolls-Royce Holdings PLC,GB,LSE,false,resolved,resolved by name search to RR/ on LN,LN,XLON,RR/,suffixed,ordinary,GB,GBP,BBG000BTG1B1,BBG001S634G4,,true,false,0.7,openfigi
RR.,Rolls-Royce Holdings PLC,GB,LSE,false,resolved,resolved by name search to RR/ on LN,US,OOTC,RYCEF,us,ordinary,US,USD,BBG000D5S681,BBG001S634G4,,false,true,0.7,finnhub_directory
RSG,Republic Services Inc,US,NYSE,true,resolved,matched US directory as RSG,US,XNYS,RSG,us,ordinary,US,USD,BBG000BPXVJ6,BBG001S9DL33,,true,true,0.95,finnhub_directory
RSI,Rush Street Interactive Inc,US,NYSE,true,resolved,matched US directory as RSI,US,XNYS,RSI,us,ordinary,US,USD,BBG00RMKRQM0,BBG00RMKRQN9,,true,true,0.95,finnhub_directory
RTX,Rtx Corp,US,NYSE,true,resolved,matched US directory as RTX,US,XNYS,RTX,us,ordinary,US,USD,BBG000BW8S60,BBG001S5X5Q9,,true,true,0.95,finnhub_directory
RVTY,Revvity Inc,US,NYSE,true,resolved,matched US directory as RVTY,US,XNYS,RVTY,us,ordinary,US,USD,BBG000FXW512,BBG001SBKS35,,true,true,0.95,finnhub_directory
RYAA.Y,Ryanair Holdings PLC ADR,US,NASDAQGS,true,resolved,resolved by name search to RYAOF on US,US,XNYS,RYAOF,us,ordinary,US,USD,BBG000PB54D9,BBG001S8FHN0,,true,true,0.7,openfigi
RYAA_Y,Ryanair Holdings PLC ADR,,,false,resolved,resolved by name search to RYAOF on US,US,XNYS,RYAOF,us,ordinary,US,USD,BBG000PB54D9,BBG001S8FHN0,,true,true,0.7,finnhub_directory
RYAN,Ryan Specialty Group Holdings Inc,US,NYSE,true,resolved,matched US directory as RYAN,US,XNYS,RYAN,us,ordinary,US,USD,BBG011K4W134,BBG011K4W1Y0,,true,true,0.95,finnhub_directory
RYAO.F,Ryanair Holdings PLC,US,OTCPK,false,resolved,resolved by name search to RYAOF on US,US,XNYS,RYAOF,us,ordinary,US,USD,BBG000PB54D9,BBG001S8FHN0,,true,true,0.7,finnhub_directory
RYCE.F,Rolls-Royce Holdings PLC,US,OTCPK,false,resolved,resolved by name search to RYCEF on US,US,XNYS,RYCEF,us,ordinary,US,USD,BBG000D5S681,BBG001S634G4,,true,true,0.7,finnhub_directory
SAFARI,Safari Industries,US,NSEI,false,resolved,resolved by name search to SII on IS,IS,XNSE,SII,suffixed,ordinary,IN,INR,BBG000CZ3558,BBG001S84KW5,,true,false,0.7,openfigi
SAFR.F,Safran SA,US,OTCPK,false,resolved,resolved by name search to SAFRF on US,US,XNYS,SAFRF,us,ordinary,US,USD,BBG000BWVMZ5,BBG001SCDDY0,,true,true,0.7,finnhub_directory
SAFR.F,Safran SA,US,OTCPK,false,resolved,resolved by name search to SAFRF on US,US,OOTC,SAFRY,us,adr,US,USD,BBG000GX46R2,BBG001SVBFK0,,false,true,0.7,finnhub_directory
SAFT,Safety Insurance Group Inc,US,NASDAQGS,true,resolved,matched US directory as SAFT,US,XNAS,SAFT,us,ordinary,US,USD,BBG000BF73Y2,BBG001S78T90,,true,true,0.95,finnhub_directory
SAMPO,Sampo Oyj A,US,HLSE,false,resolved,,FH,XHEL,SAMPO,suffixed,ordinary,FI,EUR,BBG000BRP3P6,BBG001S7XYB8,,true,false,0.95,openfigi
SAMPO,Sampo Oyj A,US,HLSE,false,resolved,,US,OOTC,SAXPF,us,ordinary,US,USD,BBG000C0YBQ5,BBG001S7XYB8,,false,true,0.9,finnhub_directory
SAP,SAP SE,DE,,true,resolved,matched US directory as SAP,US,XNYS,SAP,us,adr,US,USD,BBG000BDSLD7,BBG001S6RD41,,true,true,0.95,finnhub_directory
SAP,SAP SE,DE,,true,resolved,matched US directory as SAP,US,OOTC,SAPGF,us,ordinary,US,USD,BBG000BQKGR2,BBG001S6RK27,,false,true,0.75,finnhub_directory
SAPG.F,SAP SE,US,OTCPK,false,resolved,resolved by name search to SAP on US,US,XNYS,SAP,us,adr,US,USD,BBG000BDSLD7,BBG001S6RD41,,true,true,0.7,finnhub_directory
SAPG.F,SAP SE,US,OTCPK,false,resolved,resolved by name search to SAP on US,US,OOTC,SAPGF,us,ordinary,US,USD,BBG000BQKGR2,BBG001S6RK27,,false,true,0.7,finnhub_directory
SARO,StandardAero Inc,US,NYSE,true,resolved,matched US directory as SARO,US,XNYS,SARO,us,ordinary,US,USD,BBG000RD8M04,BBG001STH0V0,,true,true,0.95,finnhub_directory
SATS,Satsuma Technology PLC,US,LSE,true,resolved,,LN,XLON,SATS,suffixed,ordinary,GB,GBP,BBG019SMQWM7,BBG019SMQWQ3,,true,false,0.95,openfigi
SATS,Satsuma Technology PLC,US,LSE,true,resolved,,US,OOTC,STSUF,us,ordinary,US,USD,BBG022DRVJZ5,BBG019SMQWQ3,,false,true,0.9,finnhub_directory
SBAC,SBA Communications Corp,US,NASDAQGS,true,resolved,matched US directory as SBAC,US,XNAS,SBAC,us,other,US,USD,BBG000D2M0Z7,BBG001SCWNN9,,true,true,0.95,finnhub_directory
SBUX,Starbucks Corporation,US,NASDAQGS,true,resolved,matched US directory as SBUX,US,XNAS,SBUX,us,ordinary,US,USD,BBG000CTQBF3,BBG001S72KH6,,true,true,0.95,finnhub_directory
SCCO,Southern Copper Corporation,US,NYSE,true,resolved,matched US directory as SCCO,US,XNYS,SCCO,us,ordinary,US,USD,BBG000BSHH72,BBG001S6ZM88,,true,true,0.95,finnhub_directory
SCHW,Charles Schwab Corp,US,NYSE,true,resolved,matched US directory as SCHW,US,XNYS,SCHW,us,ordinary,US,USD,BBG000BSLZY7,BBG001S5VXD4,,true,true,0.95,finnhub_directory
SCHY.F,Sands China Ltd.,US,OTCPK,false,resolved,resolved by name search to SCHYF on US,US,XNYS,SCHYF,us,ordinary,US,USD,BBG0039FX637,BBG001T5YQ27,,true,true,0.7,finnhub_directory
SCT,Softcat PLC,GB,LSE,false,resolved,,LN,XLON,SCT,suffixed,ordinary,GB,GBP,BBG00B8F59B6,BBG001TD1C90,,true,false,0.95,openfigi
SCVP.Y,Siam Cement PCL ADR,US,OTCPK,true,resolved,resolved by name search to SCVPY on US,US,XNYS,SCVPY,us,adr,US,USD,BBG00286MWJ8,BBG00286MX97,,true,true,0.7,finnhub_directory
SEPL,Seplat Petroleum Development Company PLC,GB,LSE,false,resolved,"likely renamed: catalogue says ""Seplat Petroleum Development Company PLC"", venue says ""SEPLAT ENERGY PLC""",LN,XLON,SEPL,suffixed,ordinary,GB,GBP,BBG0064NZQ69,BBG0064NZPS7,,true,false,0.6,openfigi
SEPL,Seplat Petroleum Development Company PLC,GB,LSE,false,resolved,"likely renamed: catalogue says ""Seplat Petroleum Development Company PLC"", venue says ""SEPLAT ENERGY PLC""",US,OOTC,SEPLF,us,ordinary,US,USD,BBG0183FJPK6,BBG0064NZPS7,,false,true,0.6,finnhub_directory
SEPL.F,Seplat Energy Plc,US,OTCPK,false,resolved,resolved by name search to SEPLF on US,US,XNYS,SEPLF,us,ordinary,US,USD,BBG0183FJPK6,BBG0064NZPS7,,true,true,0.7,finnhub_directory
SEZL,Sezzle Inc,US,NASDAQCM,true,resolved,matched US directory as SEZL,US,XNAS,SEZL,us,ordinary,US,USD,BBG00MKN0917,BBG00MKN0926,,true,true,0.95,finnhub_directory
SFM,Sprouts Farmers Market Inc,US,NASDAQGS,true,resolved,matched US directory as SFM,US,XNAS,SFM,us,ordinary,US,USD,BBG001KFKQM7,BBG001V0MZS0,,true,true,0.95,finnhub_directory
SGE,Sage Group PLC,GB,LSE,false,resolved,,LN,XLON,SGE,suffixed,ordinary,GB,GBP,BBG000BN0PP3,BBG001S6G327,,true,false,0.95,openfigi
SGE,Sage Group PLC,GB,LSE,false,resolved,,US,OOTC,SGGEF,us,ordinary,US,USD,BBG000D5YNZ7,BBG001S6G327,,false,true,0.9,finnhub_directory
SGE,Sage Group PLC,GB,LSE,false,resolved,,US,OOTC,SGPYY,us,adr,US,USD,BBG000CN6KV0,BBG001SHSWK6,,false,true,0.75,finnhub_directory
SGHC,SGHC Limited,GG,NYSE,true,resolved,"likely renamed: catalogue says ""SGHC Limited"", venue says ""SUPER GROUP SGHC LTD""",US,XNYS,SGHC,us,ordinary,US,USD,BBG014V541D3,BBG014V541F1,,true,true,0.6,finnhub_directory
SGI,Somnigroup International Inc,US,NYSE,true,resolved,matched US directory as SGI,US,XNYS,SGI,us,ordinary,US,USD,BBG000PXGT62,BBG001SH81D4,,true,true,0.95,finnhub_directory
SHAK,Shake Shack Inc,US,NYSE,true,resolved,matched US directory as SHAK,US,XNYS,SHAK,us,ordinary,US,USD,BBG0063GCHH8,BBG0063GCHJ6,,true,true,0.95,finnhub_directory
SHC,Sotera Health Co,US,NASDAQGS,true,resolved,matched US directory as SHC,US,XNAS,SHC,us,ordinary,US,USD,BBG008LZG0Z5,BBG008LZG101,,true,true,0.95,finnhub_directory
SHEL,Shell PLC ADR,US,NYSE,true,resolved,matched US directory as SHEL,US,XNYS,SHEL,us,adr,US,USD,BBG0147BN6G2,BBG0147BN6H1,,true,true,0.95,finnhub_directory
SHEL,Shell PLC ADR,US,NYSE,true,resolved,matched US directory as SHEL,US,OOTC,RYDAF,us,ordinary,US,USD,BBG01530LQZ4,BBG0149N4YG4,,false,true,0.75,finnhub_directory
SHLS,Shoals Technologies Group Inc,US,NASDAQGM,true,resolved,matched US directory as SHLS,US,XNAS,SHLS,us,ordinary,US,USD,BBG00YQ82275,BBG00YQ82328,,true,true,0.95,finnhub_directory
SHOO,Steven Madden Ltd,US,NASDAQGS,true,resolved,matched US directory as SHOO,US,XNAS,SHOO,us,ordinary,US,USD,BBG000BLV2Q3,BBG001S7JHQ5,,true,true,0.95,finnhub_directory
SHOP,Shopify Inc,CA,NASDAQGS,true,resolved,matched US directory as SHOP,US,XNAS,SHOP,us,ordinary,US,USD,BBG008HBD923,BBG004DW5NC7,,true,true,0.95,finnhub_directory
SHW,Sherwin-Williams Co,US,NYSE,true,resolved,matched US directory as SHW,US,XNYS,SHW,us,ordinary,US,USD,BBG000BSXQV7,BBG001S5W2F9,,true,true,0.95,finnhub_directory
SIGI,Selective Insurance Group Inc,US,NASDAQGS,true,resolved,matched US directory as SIGI,US,XNAS,SIGI,us,ordinary,US,USD,BBG000BSZ738,BBG001S5W2R6,,true,true,0.95,finnhub_directory
SII,Sprott Inc,CA,NYSE,true,resolved,matched US directory as SII,US,XNYS,SII,us,ordinary,US,USD,BBG000VX8S02,BBG001T2FK64,,true,true,0.95,finnhub_directory
SIXG,Sixt SE,DE,XTRA,false,resolved,resolved by name search to SIX2 on GY,GY,XETR,SIX2,suffixed,ordinary,DE,EUR,BBG000BCR723,BBG001S6HDJ6,,true,false,0.7,openfigi
SIXG,Sixt SE,DE,XTRA,false,resolved,resolved by name search to SIX2 on GY,US,OOTC,SIXGF,us,ordinary,US,USD,BBG000BT4909,BBG001S6HDJ6,,false,true,0.7,finnhub_directory
SJM,JM Smucker Company,US,NYSE,true,resolved,matched US directory as SJM,US,XNYS,SJM,us,ordinary,US,USD,BBG000BT1715,BBG001S5W3H5,,true,true,0.95,finnhub_directory
SKWD,Skyward Specialty Insurance Group Inc,US,NASDAQGS,true,resolved,matched US directory as SKWD,US,XNAS,SKWD,us,ordinary,US,USD,BBG002QHKLM6,BBG002QHKLR1,,true,true,0.95,finnhub_directory
SKX,Skechers USA Inc,US,NYSE,false,resolved,resolved by name search to SKAA on SW,SW,XSWX,SKAA,suffixed,ordinary,CH,CHF,BBG00LVGF970,BBG001S5XTG8,,true,false,0.7,openfigi
SKYW,SkyWest Inc,US,NASDAQGS,true,resolved,matched US directory as SKYW,US,XNAS,SKYW,us,ordinary,US,USD,BBG000BT36X0,BBG001S5W465,,true,true,0.95,finnhub_directory
SLB,Slb NV,US,NYSE,true,resolved,matched US directory as SLB,US,XNYS,SLB,us,ordinary,US,USD,BBG000BT41Q8,BBG001S5W4C8,,true,true,0.95,finnhub_directory
SLDE,Slide Insurance Holdings Inc,US,NASDAQGS,true,resolved,matched US directory as SLDE,US,XNAS,SLDE,us,ordinary,US,USD,BBG013PZCC16,BBG013PZCC52,,true,true,0.95,finnhub_directory
SLF,Sun Life Financial Inc,US,NYSE,true,resolved,matched US directory as SLF,US,XNYS,SLF,us,ordinary,US,USD,BBG000LRMSB8,BBG001S7XWH6,,true,true,0.95,finnhub_directory
SLF,Sun Life Financial Inc,US,NYSE,true,resolved,matched US directory as SLF,US,OOTC,SUNFF,us,other,US,USD,,,,false,true,0.75,finnhub_directory
SLF,Sun Life Financial Inc,US,NYSE,true,resolved,matched US directory as SLF,US,OOTC,SLFIF,us,other,US,USD,,,,false,true,0.75,finnhub_directory
SLF,Sun Life Financial Inc,US,NYSE,true,resolved,matched US directory as SLF,US,OOTC,SLFQF,us,other,US,USD,,,,false,true,0.75,finnhub_directory
SMCI,Super Micro Computer Inc,US,NASDAQGS,true,resolved,matched US directory as SMCI,US,XNAS,SMCI,us,ordinary,US,USD,BBG000MYZDJ3,BBG001SQGH95,,true,true,0.95,finnhub_directory
SMSG.Y,Samsonite International SA ADR,US,OTCPK,true,resolved,resolved by name search to 1910HKD on X2,X2,,1910HKD,unknown,ordinary,,,BBG00JPWDGM6,BBG001V1H038,,true,false,0.7,openfigi
SMSG.Y,Samsonite International SA ADR,US,OTCPK,true,resolved,resolved by name search to 1910HKD on X2,US,OOTC,SMSOF,us,ordinary,US,USD,BBG002YG7031,BBG001V1H038,,false,true,0.7,finnhub_directory
SMSO.F,Samsonite Group S.A.,US,OTCPK,false,resolved,resolved by name search to SMSOF on US,US,XNYS,SMSOF,us,ordinary,US,USD,BBG002YG7031,BBG001V1H038,,true,true,0.7,finnhub_directory
SMSO.F,Samsonite Group S.A.,US,OTCPK,false,resolved,resolved by name search to SMSOF on US,US,OOTC,SMSGY,us,adr,US,USD,BBG021LWSMH4,BBG021LWSNN5,,false,true,0.7,finnhub_directory
SN,Sharkninja Inc,US,NYSE,true,resolved,matched US directory as SN,US,XNYS,SN,us,ordinary,US,USD,BBG01HN2K357,BBG01HN2K366,,true,true,0.95,finnhub_directory
SNA,Snap-On Inc,US,NYSE,true,resolved,matched US directory as SNA,US,XNYS,SNA,us,ordinary,US,USD,BBG000BT7JW9,BBG001S5W688,,true,true,0.95,finnhub_directory
SNDK,SanDisk Corporation,US,NASDAQGS,true,resolved,matched US directory as SNDK,US,XNAS,SNDK,us,ordinary,US,USD,BBG01R388JG1,BBG01R388JK6,,true,true,0.95,finnhub_directory
SNOW,Snowflake Inc,US,NYSE,true,resolved,matched US directory as SNOW,US,XNYS,SNOW,us,ordinary,US,USD,BBG007DHGNJ4,BBG007DHGNK2,,true,true,0.95,finnhub_directory
SNPS,Synopsys Inc,US,NASDAQGS,true,resolved,matched US directory as SNPS,US,XNAS,SNPS,us,ordinary,US,USD,BBG000BSFRF3,BBG001S5VTR8,,true,true,0.95,finnhub_directory
SNPT.F,Sunny Optical Technology Group Co Ltd,US,OTCPK,false,resolved,resolved by name search to SNPTF on US,US,XNYS,SNPTF,us,ordinary,US,USD,BBG00491K523,BBG001SKMWS7,,true,true,0.7,finnhub_directory
SO,Southern Company,US,NYSE,true,resolved,matched US directory as SO,US,XNYS,SO,us,ordinary,US,USD,BBG000BT9DW0,BBG001S5W777,,true,true,0.95,finnhub_directory
SOLV,Solventum Corp,US,NYSE,true,resolved,matched US directory as SOLV,US,XNYS,SOLV,us,ordinary,US,USD,BBG018YZH6T3,BBG018YZH6V0,,true,true,0.95,finnhub_directory
SON,Sonoco Products Company,US,NYSE,true,resolved,matched US directory as SON,US,XNYS,SON,us,ordinary,US,USD,BBG000D7HF89,BBG001S7M9F1,,true,true,0.95,finnhub_directory
SPG,Simon Property Group Inc,US,NYSE,true,resolved,matched US directory as SPG,US,XNYS,SPG,us,other,US,USD,BBG000BJ2D31,BBG001S77WM9,,true,true,0.95,finnhub_directory
SPGI,S&P Global Inc,US,NYSE,true,resolved,matched US directory as SPGI,US,XNYS,SPGI,us,ordinary,US,USD,BBG000BP1Q11,BBG001S5T5M8,,true,true,0.95,finnhub_directory
SPNT,Siriuspoint Ltd,US,NYSE,true,resolved,matched US directory as SPNT,US,XNYS,SPNT,us,ordinary,US,USD,BBG004TYNXX1,BBG004V14D01,,true,true,0.95,finnhub_directory
SPOT,Spotify Technology SA,US,NYSE,true,resolved,matched US directory as SPOT,US,XNYS,SPOT,us,ordinary,US,USD,BBG003T4VFC2,BBG003T4VFD1,,true,true,0.95,finnhub_directory
SPSC,SPS Commerce Inc,US,NASDAQGS,true,resolved,matched US directory as SPSC,US,XNAS,SPSC,us,ordinary,US,USD,BBG000PZGB75,BBG001T65R07,,true,true,0.95,finnhub_directory
SPXC,SPX Corp,US,NYSE,true,resolved,"likely renamed: catalogue says ""SPX Corp"", venue says ""SPX TECHNOLOGIES INC""",US,XNYS,SPXC,us,ordinary,US,USD,BBG000BTGCV5,BBG001S5W9N5,,true,true,0.6,finnhub_directory
